CODSCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat;ORDINESCUOLA;ALUNNI
TOMM26100N;201617;NORD OVEST;10135,0;L219;TOMM26100N;TORINO - PIERO CALAMANDREI;TORINO - PIERO CALAMANDREI;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM26100N@istruzione.it;tomm26100n@pec.istruzione.it;CORSO B. CROCE 17;TORINO;PIEMONTE;SI;www.scuolacalamandrei.gov.it;True;7,647124799999999;45,0210742;SCUOLA SECONDARIA I GRADO;846
TOEE87703L;201617;NORD OVEST;10152,0;L219;TOIC87700C;I.C. TORINO - REGIO PARCO;I.C. REGIO PARCO-DE AMICIS;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC87700C@istruzione.it;Non Disponibile;VIA MASSERANO 4;TORINO;PIEMONTE;SI;www.icregioparco.gov.it;True;7,673247900000001;45,0806396;SCUOLA PRIMARIA;223
TOEE045047;201617;NORD OVEST;10154,0;L219;TOEE045003;"D.D. TORINO - ""NOVARO""";NOVARO - ABBA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE045003@istruzione.it;Non Disponibile;PIAZZA ABBA 13;TORINO;PIEMONTE;SI;www.ddnovaro.gov.it;True;7,714374599999998;45,091238700000005;SCUOLA PRIMARIA;216
TOEE05106L;201617;NORD OVEST;10133,0;L219;TOEE05100A;"D.D. TORINO - ""PELLICO""";PELLICO - FIOCCARDO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE05100A@istruzione.it;Non Disponibile;CORSO MONCALIERI 400;TORINO;PIEMONTE;SI;WEB.TISCALI.IT/CIRCOLOPELLICO/;True;7,675235300000001;45,023996600000004;SCUOLA PRIMARIA;75
TOEE045036;201617;NORD OVEST;10154,0;L219;TOEE045003;"D.D. TORINO - ""NOVARO""";NOVARO - C.LEVI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE045003@istruzione.it;Non Disponibile;VIA MONTEROSA 165;TORINO;PIEMONTE;SI;www.ddnovaro.gov.it;True;7,7009791;45,0998388;SCUOLA PRIMARIA;337
TOMM8A0013;201617;NORD OVEST;10143,0;L219;TOIC8A0002;I.C. TORINO - NIGRA;I.C. NIGRA - TORINO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC8A0002@istruzione.it;Non Disponibile;VIA BIANZE' 7;TORINO;PIEMONTE;SI;www.icnigra.it;True;7,6547966;45,0780131;SCUOLA SECONDARIA I GRADO;973
TOMM8A101V;201617;NORD OVEST;10126,0;L219;TOIC8A100T;I.C. TORINO - VITT.DA FELTRE;I.C. VITT. DA FELTRE-FERMI - TO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC8A100T@istruzione.it;Non Disponibile;PIAZZA GIACOMINI 24;TORINO;PIEMONTE;SI;www.vittorinodafeltre.it;True;7,670089999999999;45,03387;SCUOLA SECONDARIA I GRADO;174
TOEE879016;201617;NORD OVEST;10147,0;L219;TOIC879004;I.C. TORINO - VIVALDI-MURIALDO;SCUOLA PRIMARIA DON MURIALDO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC879004@istruzione.it;Non Disponibile;VIA CASTELDELFINO 30;TORINO;PIEMONTE;SI;www.vivaldi-murialdo.it;True;7,6725463000000005;45,1010479;SCUOLA PRIMARIA;448
TOEE05104E;201617;NORD OVEST;10133,0;L219;TOEE05100A;"D.D. TORINO - ""PELLICO""";PELLICO - PARATO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE05100A@istruzione.it;Non Disponibile;VIA AQUILEIA 8;TORINO;PIEMONTE;SI;WEB.TISCALI.IT/CIRCOLOPELLICO/;True;7,682525900000001;45,04115410000001;SCUOLA PRIMARIA;234
TOEE05102C;201617;NORD OVEST;10133,0;L219;TOEE05100A;"D.D. TORINO - ""PELLICO""";PELLICO-BALBIS GARRONE;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE05100A@istruzione.it;Non Disponibile;VIA NUOVA 2;TORINO;PIEMONTE;SI;WEB.TISCALI.IT/CIRCOLOPELLICO/;True;7,6879165999999985;45,02970699999999;SCUOLA PRIMARIA;99
TOEE06503B;201617;NORD OVEST;10141,0;L219;TOEE065008;"D.D. TORINO - ""SALGARI""";SALGARI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE065008@istruzione.it;Non Disponibile;VIA LUSSIMPICCOLO 36/A;TORINO;PIEMONTE;SI;http//share.dschola.it/salgari;True;7,645229400000001;45,055874200000005;SCUOLA PRIMARIA;324
TOEE8BE02V;201617;NORD OVEST;10152,0;L219;TOIC8BE00Q;I.C. TORINO II;I.C. TORINO II-AURORA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC8BE00Q@istruzione.it;Non Disponibile;VIA ANTONIO CECCHI 16;TORINO;PIEMONTE;SI;www.ictorino2.gov.it;True;7,683275600000001;45,08542509999999;SCUOLA PRIMARIA;320
TOEE065019;201617;NORD OVEST;10141,0;L219;TOEE065008;"D.D. TORINO - ""SALGARI""";SALGARI-VIA BERTA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE065008@istruzione.it;Non Disponibile;VIA BERTA 15;TORINO;PIEMONTE;SI;http//share.dschola.it/salgari;True;7,653420599999999;45,058899200000006;SCUOLA PRIMARIA;247
TOMM8BE01R;201617;NORD OVEST;10152,0;L219;TOIC8BE00Q;I.C. TORINO II;I.C. TORINO II - MORELLI - TO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC8BE00Q@istruzione.it;Non Disponibile;VIA CECCHI 18;TORINO;PIEMONTE;SI;www.ictorino2.gov.it;True;7,682521799999999;45,086026399999994;SCUOLA SECONDARIA I GRADO;253
TOEE016058;201617;NORD OVEST;10128,0;L219;TOEE016003;"D.D. TORINO - ""COPPINO""";COPPINO - RIGNON;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE016003@istruzione.it;Non Disponibile;VIA MASSENA 39;TORINO;PIEMONTE;SI;www.circolodidatticocoppino.it;True;7,6716564;45,0591902;SCUOLA PRIMARIA;253
TOEE8BE01T;201617;NORD OVEST;10152,0;L219;TOIC8BE00Q;I.C. TORINO II;I.C. TORINO II -PARINI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC8BE00Q@istruzione.it;Non Disponibile;CORSO GIULIO CESARE 26;TORINO;PIEMONTE;SI;www.ictorino2.gov.it;True;7,6880004999999985;45,08301789999999;SCUOLA PRIMARIA;300
TOEE016047;201617;NORD OVEST;10129,0;L219;TOEE016003;"D.D. TORINO - ""COPPINO""";COPPINO - FALLETTI DI BAROLO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE016003@istruzione.it;Non Disponibile;VIA CASSINI 98;TORINO;PIEMONTE;SI;www.circolodidatticocoppino.it;True;7,6591871;45,051324900000004;SCUOLA PRIMARIA;234
TOEE06905R;201617;NORD OVEST;10136,0;L219;TOEE06900G;"D.D. TORINO - ""GOBETTI""";GOBETTI-SCLARANDI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE06900G@istruzione.it;Non Disponibile;VIA BALTIMORA 171;TORINO;PIEMONTE;SI;http//www.scuolagobettitorino.gov.it;True;7,6310655;45,04848639999999;SCUOLA PRIMARIA;387
TOEE04705X;201617;NORD OVEST;10121,0;L219;TOEE04700P;"D.D. TORINO - ""PACCHIOTTI""";PACCHIOTTI - CARDUCCI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE04700P@istruzione.it;Non Disponibile;CORSO MATTEOTTI 6;TORINO;PIEMONTE;SI;WWW.DDPACCHIOTTI.GOV.IT;True;7,677249000000001;45,065714;SCUOLA PRIMARIA;131
TOMM878019;201617;NORD OVEST;10147,0;L219;TOIC878008;I.C. TORINO - UMBERTO SABA;I.C. UMBERTO SABA - TORINO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC878008@istruzione.it;Non Disponibile;VIA LORENZINI 4;TORINO;PIEMONTE;SI;www.icsabatorino.gov;True;7,678067499999999;45,10007410000001;SCUOLA SECONDARIA I GRADO;621
TOEE04704V;201617;NORD OVEST;10122,0;L219;TOEE04700P;"D.D. TORINO - ""PACCHIOTTI""";PACCHIOTTI SCLOPIS;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE04700P@istruzione.it;Non Disponibile;VIA DEL CARMINE 27;TORINO;PIEMONTE;SI;WWW.DDPACCHIOTTI.GOV.IT;True;7,671907600000001;45,076904299999995;SCUOLA PRIMARIA;225
TOEE86401C;201617;NORD OVEST;10131,0;L219;TOIC86400A;"I.C. TORINO - ""SPINELLI""";SC.INTERN.EUROPEA A.SPINELLI-TO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC86400A@istruzione.it;Non Disponibile;VIA SAN SEBASTIANO PO 6;TORINO;PIEMONTE;SI;www.istitutoaltierospinelli.eu;True;7,725989999999999;45,07083;SCUOLA PRIMARIA;315
TOEE017032;201617;NORD OVEST;10149,0;L219;TOEE01700V;"D.D. TORINO - ""COSTA""";COSTA - GOZZANO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE01700V@istruzione.it;Non Disponibile;CORSO TOSCANA 88;TORINO;PIEMONTE;SI;http//ddninocostatorino.gov.it/;True;7,653849999999998;45,098009999999995;SCUOLA PRIMARIA;447
TOEE047061;201617;NORD OVEST;10121,0;L219;TOEE04700P;"D.D. TORINO - ""PACCHIOTTI""";PACCHIOTTI - RICARDI DI NETRO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE04700P@istruzione.it;Non Disponibile;VIA VALFRE' 8;TORINO;PIEMONTE;SI;WWW.DDPACCHIOTTI.GOV.IT;True;7,671148000000001;45,0706961;SCUOLA PRIMARIA;222
TOEE01701X;201617;NORD OVEST;10151,0;L219;TOEE01700V;"D.D. TORINO - ""COSTA""";NINO COSTA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE01700V@istruzione.it;Non Disponibile;VIA AMBROSINI 1;TORINO;PIEMONTE;SI;http//ddninocostatorino.gov.it/;True;7,643179099999999;45,103697;SCUOLA PRIMARIA;232
TO1M03500X;201617;NORD OVEST;10125,0;L219;;;PROTETTE S.GIUSEPPE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;VIA BIDONE 33;TORINO;PIEMONTE;SI;www.scuolaprotettesangiuseppe.it;False;7,6807140999999985;45,0521526;SCUOLA SECONDARIA I GRADO;32
TO1M056001;201617;NORD OVEST;10133,0;L219;;;VALSALICE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SCUOLA@LICEOVALSALICE.IT;Non Disponibile;V.LE THOVEZ 37;TORINO;PIEMONTE;SI;www.liceovalsalice.it;False;7,702055000000001;45,0543984;SCUOLA SECONDARIA I GRADO;200
TO1E024008;201617;NORD OVEST;10144,0;L219;;;"""FAA DI BRUNO""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;scuole@faadibruno.it;Non Disponibile;VIA SAN DONATO 31;TORINO;PIEMONTE;SI;www.scuolafaadibruno.it;False;7,664972200000001;45,079953700000004;SCUOLA PRIMARIA;230
TO1E02700Q;201617;NORD OVEST;10152,0;L219;;;"""MARIA AUSILIATRICE""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;segreteria.liceo@liceoausiliatrice.it;segreteriato27@pec.fma-ipi.it;PIAZZA MARIA AUSILIATRICE27;TORINO;PIEMONTE;SI;http//www.istitutomariausiliatrice.it/;False;7,675251599999998;45,0802609;SCUOLA PRIMARIA;282
TO1E02600X;201617;NORD OVEST;10141,0;L219;;;"""MADRE MAZZARELLO""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA CUMIANA 14;TORINO;PIEMONTE;SI;www.mazzarello.it;False;7,6433792999999985;45,0661666;SCUOLA PRIMARIA;287
TO1E03400V;201617;NORD OVEST;10145,0;L219;;;SS.NATALE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA PIEDICAVALLO 5;TORINO;PIEMONTE;SI;www.ssnatale.it;False;7,642187;45,076015999999996;SCUOLA PRIMARIA;215
TO1M05700R;201617;NORD OVEST;10145,0;L219;;;SS.NATALE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.PIEDICAVALLO 5;TORINO;PIEMONTE;SI;www.ssnatale.it;False;7,642187;45,076015999999996;SCUOLA SECONDARIA I GRADO;72
TO1E033003;201617;NORD OVEST;10148,0;L219;;;"SAN GIUSEPPE CAFASSO""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;SCUOLACAFASSO@TIN.IT;Non Disponibile;VIA R. BETTAZZI 6;TORINO;PIEMONTE;SI;WWW.SCUOLACAFASSO.IT;False;7,6833075000000015;45,105832;SCUOLA PRIMARIA;229
TO1E05800B;201617;NORD OVEST;10155,0;L219;;;CAROLINA BELTRAMI - ISTITUTO SUORE IMMACOLATINE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;SC.PRIMARIATORINO.BELTRAMI@M2PEC.IT;VIA VESTIGNE 7;TORINO;PIEMONTE;SI;Non Disponibile;False;7,692903;45,0937022;SCUOLA PRIMARIA;123
TO1E041002;201617;NORD OVEST;10126,0;L219;;;SAN MICHELE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;SCUOLA@SCUOLASANMICHELE.ORG;Non Disponibile;VIA ABEGG 19;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6719520999999995;45,040370700000004;SCUOLA PRIMARIA;93
TO1E03500P;201617;NORD OVEST;10135,0;L219;;;"""VIRGINIA AGNELLI""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;TOAGNELLISEGR@FMA-IPI.IT;TORINOAGNELLI@PEC.FMA-IPI.IT;VIA PAOLO SARPI 123;TORINO;PIEMONTE;SI;www.virginiaagnelli.it;False;7,6427197;45,0310439;SCUOLA PRIMARIA;406
TO1E00700E;201617;NORD OVEST;10136,0;L219;;;"""GESU' BAMBINO""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA CAPRERA 46;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6466865;45,050520299999995;SCUOLA PRIMARIA;262
TO1E03700A;201617;NORD OVEST;10143,0;L219;;;SACRA FAMIGLIA;;TORINO;SCUOLA PRIMARIA NON STATALE;;;SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT;Non Disponibile;VIA ROSALINO PILO 24;TORINO;PIEMONTE;SI;www.collegiosacrafamiglia.it;False;7,6481287999999985;45,078072600000006;SCUOLA PRIMARIA;270
TO1M05100T;201617;NORD OVEST;10152,0;L219;;;COTTOLENGO;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SCUOLE.COTTOLENGO@GMAIL.COM;Non Disponibile;V.COTTOLENGO 14;TORINO;PIEMONTE;SI;Non Disponibile;False;7,680588599999999;45,079274100000006;SCUOLA SECONDARIA I GRADO;142
TO1E03600E;201617;NORD OVEST;10152,0;L219;;;COTTOLENGO;;TORINO;SCUOLA PRIMARIA NON STATALE;;;SCUOLE.COTTOLENGO@GMAIL.COM;Non Disponibile;VIA COTTOLENGO 14;TORINO;PIEMONTE;SI;Non Disponibile;False;7,680588599999999;45,079274100000006;SCUOLA PRIMARIA;241
TO1E00600P;201617;NORD OVEST;10125,0;L219;;;"""COLONNA E FINZI""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;DIREZIONESCOLASTICA@TORINOEBRAICA.IT;Non Disponibile;VIA S.ANSELMO 7;TORINO;PIEMONTE;SI;www.scuola-ebraica-torino.it;False;7,6817940999999985;45,0601146;SCUOLA PRIMARIA;94
TO1M050002;201617;NORD OVEST;10152,0;L219;;;M.AUSILIATRICE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;segreteria.liceo@liceoausiliatrice.it;segreteriato27@pec.fma-ipi.it;P.ZA M.AUSILIATRICE 27;TORINO;PIEMONTE;SI;http//www.istitutomariausiliatrice.it;False;7,675251599999998;45,0802609;SCUOLA SECONDARIA I GRADO;123
TO1M03200C;201617;NORD OVEST;10128,0;L219;;;S.ANNA;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;istituto.santanna32@libero.it;Non Disponibile;V.MASSENA 36;TORINO;PIEMONTE;SI;wwww.istituto-santanna.it;False;7,6724488;45,0605475;SCUOLA SECONDARIA I GRADO;77
TO1E02200L;201617;NORD OVEST;10123,0;L219;;;COLLEGIO SAN GIUSEPPE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;direzione@collegiosangiuseppe.it;Non Disponibile;VIA SAN FRANCESCO DA PAOLA 23;TORINO;PIEMONTE;SI;Non Disponibile;False;7,686222;45,06354049999999;SCUOLA PRIMARIA;187
TO1E05200C;201617;NORD OVEST;10143,0;L219;;;M. MONTESSORI;;TORINO;SCUOLA PRIMARIA NON STATALE;;;info@scuolamontessori.it;Non Disponibile;VIA MIGLIARA 7;TORINO;PIEMONTE;SI;www.scuolamontessori.it;False;7,659095699999999;45,0792503;SCUOLA PRIMARIA;90
TO1E040006;201617;NORD OVEST;10136,0;L219;;;SOCIALE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;INFO@ISTITUTOSOCIALE.IT;Non Disponibile;CORSO SIRACUSA 10;TORINO;PIEMONTE;SI;www.istitutosociale.it;False;7,633800099999998;45,0547467;SCUOLA PRIMARIA;210
TO1M02900L;201617;NORD OVEST;10125,0;L219;;;ARTOM EMANUELE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;DIREZIONESCOLASTICA@TORINOEBRAICA.IT;Non Disponibile;V.S.ANSELMO 7;TORINO;PIEMONTE;SI;www.scuola-ebraica-torino.it;False;7,6817940999999985;45,0601146;SCUOLA SECONDARIA I GRADO;53
TO1M054009;201617;NORD OVEST;10154,0;L219;;;RUA;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.PAISIELLO 44;TORINO;PIEMONTE;SI;http//www.michelerua.it/media;False;7,7011987999999985;45,090989799999996;SCUOLA SECONDARIA I GRADO;167
TO1E02100R;201617;NORD OVEST;10154,0;L219;;;"""SAN DOMENICO SAVIO""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA PAISIELLO 37;TORINO;PIEMONTE;SI;www.michelerua.it/primaria;False;7,7013162;45,0915161;SCUOLA PRIMARIA;258
TO1E02900B;201617;NORD OVEST;10128,0;L219;;;PRINCIPESSA CLOTILDE DI SAVOIA;;TORINO;SCUOLA PRIMARIA NON STATALE;;;scprincipessa.clotilde@fastwebnet.it;Non Disponibile;VIA MAGENTA 29;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6710056999999985;45,064541399999996;SCUOLA PRIMARIA;65
TO1E038006;201617;NORD OVEST;10121,0;L219;;;SUORE FRANCESCANE ANGELINE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA GIUSTI 6;TORINO;PIEMONTE;SI;www.isfa.it;False;7,666435499999999;45,070101799999996;SCUOLA PRIMARIA;117
TO1M05200N;201617;NORD OVEST;10152,0;L219;;;DON BOSCO;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SCUOLAMEDIA@VALDOCCO.IT;Non Disponibile;V.M.AUSILIATRICE 32;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6759955;45,0810715;SCUOLA SECONDARIA I GRADO;264
TO1E003007;201617;NORD OVEST;10133,0;L219;;;ADORAZIONE CADORNA;;TORINO;SCUOLA PRIMARIA NON STATALE;;;SEGRETERIA@ADORAZIONE.IT;Non Disponibile;VIALE CURRENO 21;TORINO;PIEMONTE;SI;www.adorazione.it;False;7,6947132;45,054145399999996;SCUOLA PRIMARIA;191
TO1E032007;201617;NORD OVEST;10125,0;L219;;;PROTETTE DI SAN GIUSEPPE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;PROTETTESANGIP@LIBERO.IT;Non Disponibile;VIA BIDONE 33;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6807140999999985;45,0521526;SCUOLA PRIMARIA;92
TO1M04500E;201617;NORD OVEST;10141,0;L219;;;MADRE MAZZARELLO;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.CUMIANA 14;TORINO;PIEMONTE;SI;www.mazzarello.it;False;7,6433792999999985;45,0661666;SCUOLA SECONDARIA I GRADO;175
TO1E00100G;201617;NORD OVEST;10128,0;L219;;;"""SANT'ANNA""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;istituto.santanna32@libero.it;Non Disponibile;VIA MASSENA 36;TORINO;PIEMONTE;SI;www.istituto-santanna.it;False;7,6724488;45,0605475;SCUOLA PRIMARIA;215
TO1E03000G;201617;NORD OVEST;10131,0;L219;;;BUON CONSIGLIO;;TORINO;SCUOLA PRIMARIA NON STATALE;;;BUON.CONSIGLIO@INFINITO.IT;Non Disponibile;VIA SFORZESCA 6;TORINO;PIEMONTE;SI;www.buonconsigliotorino.it;False;7,6965872000000015;45,0575696;SCUOLA PRIMARIA;104
TO1E00500V;201617;NORD OVEST;10122,0;L219;;;"""SANT'ANNA""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;direzione.santanna@tiscali.it;Non Disponibile;VIA DELLA CONSOLATA 20;TORINO;PIEMONTE;SI;scuolasantannaviaconsolata-to.it.;False;7,6792962;45,077625399999995;SCUOLA PRIMARIA;105
TO1M048002;201617;NORD OVEST;10144,0;L219;;;FAA' DI BRUNO;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;scuole@faadibruno.it;Non Disponibile;V.LE CHIUSE 40;TORINO;PIEMONTE;SI;www.scuolafaadibruno.it;False;7,664022900000001;45,0795624;SCUOLA SECONDARIA I GRADO;88
TO1M04600A;201617;NORD OVEST;10143,0;L219;;;SACRA FAMIGLIA;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT;Non Disponibile;V.ROSALINO PILO 24;TORINO;PIEMONTE;SI;www.collegiosacrafamiglia.it;False;7,6481287999999985;45,078072600000006;SCUOLA SECONDARIA I GRADO;145
TO1E6R5003;201617;NORD OVEST;10129,0;L219;;;BEST;;TORINO;SCUOLA PRIMARIA NON STATALE;;;info@besttorino.com;Non Disponibile;CORSO TRENTO;TORINO;PIEMONTE;SI;Non Disponibile;False;7,664555599999999;45,060204299999995;SCUOLA PRIMARIA;86
TO1M02800R;201617;NORD OVEST;10124,0;L219;;;SCUOLA SEC. I GRADO MADRE CABRINI;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;CABRINI.TO@TIN.IT;Non Disponibile;V.ARTISTI 4;TORINO;PIEMONTE;SI;ww.istitutocabrinitorino.it;False;7,6944075;45,0707276;SCUOLA SECONDARIA I GRADO;42
TO1E004003;201617;NORD OVEST;10134,0;L219;;;"""PRINCIPE VITTORIO EMANUELE""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;ist.pve@libero.it;Non Disponibile;CORSO UNIONE SOVIETICA 170;TORINO;PIEMONTE;SI;www.istitutoprincipevittorioemanuele.it;False;7,655392999999999;45,041349;SCUOLA PRIMARIA;108
TO1E07500P;201617;NORD OVEST;10133,0;L219;;;SAINT DENIS SCHOOL;;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;CORSO MONCALIERI52/A;TORINO;PIEMONTE;SI;www.saintdenisschool.it;False;7,691747500000001;45,05592;SCUOLA PRIMARIA;106
TO1M039007;201617;NORD OVEST;10135,0;L219;;;AGNELLI EDOARDO;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;AGNELLI.TORINO@PEC.SALESIANIPIEMONTE.IT;C.O UNIONE SOVIETICA 312;TORINO;PIEMONTE;SI;www.istitutoagnelli.it;False;7,6446682;45,031872;SCUOLA SECONDARIA I GRADO;399
TO1M026005;201617;NORD OVEST;10123,0;L219;;;S.GIUSEPPE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;DIREZIONE@COLLEGIOSANGIUSEPPE.IT;Non Disponibile;V.S.FRANCESCO PAOLA 23;TORINO;PIEMONTE;SI;Non Disponibile;False;7,686222;45,06354049999999;SCUOLA SECONDARIA I GRADO;78
TO1E7Z500A;201617;NORD OVEST;10137,0;L219;;;BUDDIES ELEMENTARY SCHOOL;;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;CORSO AGNELLI20 C;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6479633;45,042257299999996;SCUOLA PRIMARIA;83
TO1M042003;201617;NORD OVEST;10136,0;L219;;;M.CONSOLATRICE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.CAPRERA 46;TORINO;PIEMONTE;SI;www.mconsolatrice.it;False;7,6466865;45,050520299999995;SCUOLA SECONDARIA I GRADO;94
TO1M041007;201617;NORD OVEST;10136,0;L219;;;SOCIALE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;INFO@ISTITUTOSOCIALE.IT;Non Disponibile;C.O SIRACUSA 10;TORINO;PIEMONTE;SI;www.istitutosociale.it;False;7,633800099999998;45,0547467;SCUOLA SECONDARIA I GRADO;131
TO1E025004;201617;NORD OVEST;10124,0;L219;;;SCUOLA PRIMARIA MADRE CABRINI;;TORINO;SCUOLA PRIMARIA NON STATALE;;;CABRINI.TO@TIN.IT;Non Disponibile;VIA ARTISTI 4;TORINO;PIEMONTE;SI;www.istitutocabrinitorino.it;False;7,6944075;45,0707276;SCUOLA PRIMARIA;79
