CODSCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat;ORDINESCUOLA;ALUNNI
RMEE8EJ02X;201617;CENTRO;00137;H501;RMIC8EJ00R;IC VIA MATTEO BANDELLO;VIA ALBERTAZZI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EJ00R@istruzione.it;Non Disponibile;VIA ALBERTAZZI 34;ROMA;LAZIO;SI;www.icmatteobandello.it;True;12,543115400000001;41,949548;SCUOLA PRIMARIA;301
RMEE8CZ029;201617;CENTRO;00125;H501;RMIC8CZ006;"""VIA CAROTENUTO 30""";MALAFEDE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CZ006@istruzione.it;Non Disponibile;VIA GIORGIO DE LULLO 98/110;ROMA;LAZIO;SI;www.icviacarotenuto.it;True;12,3947201;41,7852145;SCUOLA PRIMARIA;273
RMMM8E101T;201617;CENTRO;00155;H501;RMIC8E100R;VIA ARETUSA;VIA DELIA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8E100R@istruzione.it;Non Disponibile;VIA DELIA46;ROMA;LAZIO;SI;www.icaretusa.gov.it;True;12,610802;41,91589580000001;SCUOLA SECONDARIA I GRADO;304
RMEE8GT03T;201617;CENTRO;00135;H501;RMIC8GT00N;I.C. VIA TRIONFALE;VIA TAVERNA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GT00N@istruzione.it;Non Disponibile;VIA TAVERNA95;ROMA;LAZIO;SI;www.icviatrionfale.gov.it;True;12,4284047;41,9396438;SCUOLA PRIMARIA;198
RMMM8FF01G;201617;CENTRO;00142;H501;RMIC8FF00E;IC POGGIALI-SPIZZICHINO;"""SETTIMIA SPIZZICHINO""";NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FF00E@istruzione.it;Non Disponibile;VIA SALVATORE DI GIACOMO 13;ROMA;LAZIO;SI;www.icvialeonori74.it;True;12,4855745;41,8446432;SCUOLA SECONDARIA I GRADO;524
RMEE8D7028;201617;CENTRO;00198;H501;RMIC8D7005;IC VIA U. BOCCIONI;PRINCIPESSA MAFALDA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8D7005@istruzione.it;Non Disponibile;VIA LOVANIO 15;ROMA;LAZIO;SI;www.icviaboccioni.it;True;12,4981086;41,921753100000004;SCUOLA PRIMARIA;410
RMMM8CK01C;201617;CENTRO;00176;H501;RMIC8CK00B;"IC ""VIA F. LAPARELLI 60""";"SMS ""LODOVICO PAVONI""";NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8CK00B@istruzione.it;Non Disponibile;VIA F. LAPARELLI 60;ROMA;LAZIO;SI;www.icvialaparelli.gov.it;True;12,5393701;41,88000220000001;SCUOLA SECONDARIA I GRADO;567
RMMM8GG012;201617;CENTRO;00174;H501;RMIC8GG001;IC PARCO DEGLI ACQUEDOTTI;BELLINI VINCENZO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8GG001@istruzione.it;Non Disponibile;CIRC.NE TUSCOLANA 59/61;ROMA;LAZIO;SI;www.comprensivo.tuscolana.it;True;12,567844099999999;41,8498297;SCUOLA SECONDARIA I GRADO;618
RMEE8EK02Q;201617;CENTRO;00159;H501;RMIC8EK00L;ANNA FRAENTZEL CELLI;ANDREA SANTORO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EK00L@istruzione.it;Non Disponibile;VIA F. VERDINOIS 54;ROMA;LAZIO;SI;www.icannaccelli.gov.it;True;12,5598221;41,904608700000004;SCUOLA PRIMARIA;262
RMEE8FS03B;201617;CENTRO;00146;H501;RMIC8FS007;I.C. GIUSEPPE BAGNERA;PASCOLI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FS007@istruzione.it;Non Disponibile;VIA PAPARESCHI 22/A;ROMA;LAZIO;SI;www.icviabagnera.gov.it;True;12,4693205;41,86988770000001;SCUOLA PRIMARIA;225
RMEE8GT02R;201617;CENTRO;00135;H501;RMIC8GT00N;I.C. VIA TRIONFALE;VIA TRIONFALE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GT00N@istruzione.it;Non Disponibile;VIA TRIONFALE 7333;ROMA;LAZIO;SI;www.icviatrionfale.gov.it;True;12,435965300000001;41,9355494;SCUOLA PRIMARIA;200
RMEE8CX02N;201617;CENTRO;00143;H501;RMIC8CX00E;"""VIA LAURENTINA 710""";ADA TAGLIACOZZO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CX00E@istruzione.it;Non Disponibile;VIA CARLO EMILIO GADDA 80;ROMA;LAZIO;SI;www.ic-vialaurentina710-roma.it/;True;12,4714638;41,8109184;SCUOLA PRIMARIA;265
RMEE83703P;201617;CENTRO;00173;H501;RMIC83700E;"""RAFFAELLO""";PIET MONDRIAN;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC83700E@istruzione.it;Non Disponibile;VIA GIUSEPPE CAPOGRASSI 23;ROMA;LAZIO;SI;www.icraffaello.gov.it;True;12,607289;41,83960949999999;SCUOLA PRIMARIA;277
RMEE8BX01V;201617;CENTRO;00125;H501;RMIC8BX00R;IC M.CALDERINI-G.TUCCIMEI;CALDERINI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8BX00R@istruzione.it;Non Disponibile;VIA C. BESCHI 12;ROMA;LAZIO;SI;www.viabeschi.gov.it;True;12,3662989;41,784806;SCUOLA PRIMARIA;228
RMEE864033;201617;CENTRO;00188;H501;RMIC86400V;I. C. LARGO CASTELSEPRIO;VIA BREMBIO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC86400V@istruzione.it;Non Disponibile;VIA BREMBIO83;ROMA;LAZIO;SI;http//www.largocastelseprio.gov.it;True;12,4877298;41,9952195;SCUOLA PRIMARIA;373
RMMM8F401X;201617;CENTRO;00194;H501;RMIC8F400V;"I.C. ""GOFFREDO PETRASSI""";GOFFREDO PETRASSI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8F400V@istruzione.it;Non Disponibile;VIA DELLA MARATONA 23;ROMA;LAZIO;SI;www.icgoffredopetrassi.gov.it;True;12,4593165;41,9444986;SCUOLA SECONDARIA I GRADO;500
RMMM8D7016;201617;CENTRO;00197;H501;RMIC8D7005;IC VIA U. BOCCIONI;IPPOLITO NIEVO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8D7005@istruzione.it;Non Disponibile;VIA U. BOCCIONI 12;ROMA;LAZIO;SI;www.icviaboccioni.it;True;12,4869638;41,9272857;SCUOLA SECONDARIA I GRADO;319
RMEE8FV01R;201617;CENTRO;00152;H501;RMIC8FV00P;I.C. VIA FABIOLA;GIORGIO FRANCESCHI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FV00P@istruzione.it;Non Disponibile;VIA DONNA OLIMPIA 45;ROMA;LAZIO;SI;www.icviafabiola.gov.it;True;12,4529695;41,877618700000006;SCUOLA PRIMARIA;253
RMMM8FC014;201617;CENTRO;00133;H501;RMIC8FC003;IC VIA MEROPE;SMS VIA DI TORRENOVA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FC003@istruzione.it;Non Disponibile;VIA DI TORRENOVA 147;ROMA;LAZIO;SI;www.icviamerope.gov.it;True;12,619006599999999;41,87373119999999;SCUOLA SECONDARIA I GRADO;394
RMEE8FF03P;201617;CENTRO;00144;H501;RMIC8FF00E;IC POGGIALI-SPIZZICHINO;VIA G.BERTO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FF00E@istruzione.it;Non Disponibile;VIA G. BERTO 160;ROMA;LAZIO;SI;www.icvialeonori74.it;True;12,493016599999999;41,840941799999996;SCUOLA PRIMARIA;334
RMEE8FS02A;201617;CENTRO;00146;H501;RMIC8FS007;I.C. GIUSEPPE BAGNERA;V.CUOCO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FS007@istruzione.it;Non Disponibile;VIA BLASERNA 47;ROMA;LAZIO;SI;www.icviabagnera.gov.it;True;12,4709949;41,86644190000001;SCUOLA PRIMARIA;468
RMMM8FP01B;201617;CENTRO;00125;H501;RMIC8FP00A;ALESSANDRO MAGNO;ALESSANDRO MAGNO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FP00A@istruzione.it;Non Disponibile;VIA STESICORO 115;ROMA;LAZIO;SI;www.alessandromagnoaxa.it;True;12,3697444;41,761708399999996;SCUOLA SECONDARIA I GRADO;573
RMMM83701G;201617;CENTRO;00173;H501;RMIC83700E;"""RAFFAELLO""";RAFFAELLO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC83700E@istruzione.it;Non Disponibile;VIA A. STOPPATO 7;ROMA;LAZIO;SI;www.raffaello.roma.it;True;12,5972494;41,8440366;SCUOLA SECONDARIA I GRADO;298
RMEE8F4022;201617;CENTRO;00194;H501;RMIC8F400V;"I.C. ""GOFFREDO PETRASSI""";ZANDONAI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8F400V@istruzione.it;Non Disponibile;VIA ZANDONAI 118;ROMA;LAZIO;SI;www.icgoffredopetrassi.gov.it;True;12,4542731;41,9472745;SCUOLA PRIMARIA;386
RMMM86401X;201617;CENTRO;00188;H501;RMIC86400V;I. C. LARGO CASTELSEPRIO;LARGO CASTELSEPRIO 11;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC86400V@istruzione.it;Non Disponibile;LARGO CASTELSEPRIO 11 ROMA;ROMA;LAZIO;SI;http//largocastelseprio.it;True;12,4792206;41,9915583;SCUOLA SECONDARIA I GRADO;360
RMEE8CK03G;201617;CENTRO;00176;H501;RMIC8CK00B;"IC ""VIA F. LAPARELLI 60""";DELEDDA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CK00B@istruzione.it;Non Disponibile;VIA FILARETE 21;ROMA;LAZIO;SI;www.icvialaparelli.it;True;12,538592800000002;41,880655299999994;SCUOLA PRIMARIA;345
RMMM8FV01Q;201617;CENTRO;00152;H501;RMIC8FV00P;I.C. VIA FABIOLA;FABRIZIO DE ANDRE';NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FV00P@istruzione.it;Non Disponibile;VIA FABIOLA 15;ROMA;LAZIO;SI;www.icviafabiola.gov.it;True;12,4510147;41,8760468;SCUOLA SECONDARIA I GRADO;194
RMEE821013;201617;CENTRO;00137;H501;RMIC821001;VIA R. FUCINI 265;BUENOS AIRES;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC821001@istruzione.it;Non Disponibile;VIA R.FUCINI 265;ROMA;LAZIO;SI;ICRENATOFUCINI.IT;True;12,5518092;41,9472157;SCUOLA PRIMARIA;590
RMEE8FF02N;201617;CENTRO;00147;H501;RMIC8FF00E;IC POGGIALI-SPIZZICHINO;VIA B.CROCE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FF00E@istruzione.it;Non Disponibile;VIA BENEDETTO CROCE 48/50;ROMA;LAZIO;SI;www.icvialeonori74.it;True;12,4830431;41,84104019999999;SCUOLA PRIMARIA;103
RMEE8D7017;201617;CENTRO;00197;H501;RMIC8D7005;IC VIA U. BOCCIONI;SAN PIO X;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8D7005@istruzione.it;Non Disponibile;VIA BOCCIONI 14;ROMA;LAZIO;SI;www.icviaboccioni.it;True;12,4875013;41,927532799999994;SCUOLA PRIMARIA;190
RMMM8CX01G;201617;CENTRO;00143;H501;RMIC8CX00E;"""VIA LAURENTINA 710""";PAOLA SARRO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8CX00E@istruzione.it;Non Disponibile;VIA CARLO EMILIO GADDA 134;ROMA;LAZIO;SI;www.ic-vialaurentina710-roma.it/;True;12,476309599999999;41,81113939999999;SCUOLA SECONDARIA I GRADO;166
RMEE864011;201617;CENTRO;00188;H501;RMIC86400V;I. C. LARGO CASTELSEPRIO;GROTTAROSSA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC86400V@istruzione.it;Non Disponibile;VIA VALLE DEL VESCOVO25;ROMA;LAZIO;SI;http//www.largocastelseprio.gov.it;True;12,835321800000001;41,8337908;SCUOLA PRIMARIA;131
RMEE8F3015;201617;CENTRO;00191;H501;RMIC8F3003;I.C. VIA NITTI;MENGOTTI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8F3003@istruzione.it;Non Disponibile;VIA MENGOTTI 24;ROMA;LAZIO;SI;www.icvianitti.it;True;12,4667019;41,9437498;SCUOLA PRIMARIA;222
RMEE8GT04V;201617;CENTRO;00135;H501;RMIC8GT00N;I.C. VIA TRIONFALE;VIA VALLOMBROSA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GT00N@istruzione.it;Non Disponibile;VIA VALLOMBROSA 31;ROMA;LAZIO;SI;www.icviatrionfale.gov.it;True;12,4430257;41,9507692;SCUOLA PRIMARIA;200
RMEE8CK04L;201617;CENTRO;00175;H501;RMIC8CK00B;"IC ""VIA F. LAPARELLI 60""";DON GIOACCHINO REY;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CK00B@istruzione.it;Non Disponibile;VIA SESTIO MENAS 125;ROMA;LAZIO;SI;www.icvialaparelli.it;True;12,5510794;41,866823499999995;SCUOLA PRIMARIA;177
RMMM8FW01G;201617;CENTRO;00163;H501;RMIC8FW00E;NELSON MANDELA;SECONDARIA I GRADO R. VILLORESI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FW00E@istruzione.it;Non Disponibile;VIA DELLA PISANA 306;ROMA;LAZIO;SI;WWW.ICVIATORRIANI.IT;True;12,4136092;41,875096899999996;SCUOLA SECONDARIA I GRADO;510
RMMM8EN015;201617;CENTRO;00156;H501;RMIC8EN004;I.C. ALBERTO SORDI;ALBERTO SORDI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8EN004@istruzione.it;Non Disponibile;PIAZZA GOLA64;ROMA;LAZIO;SI;www.icalbertosordi.gov.it;True;12,549439999999999;41,93418;SCUOLA SECONDARIA I GRADO;434
RMMM8EK01N;201617;CENTRO;00159;H501;RMIC8EK00L;ANNA FRAENTZEL CELLI;SMS STEFANIA QUARANTA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8EK00L@istruzione.it;Non Disponibile;VIA F. FIORENTINI 48;ROMA;LAZIO;SI;www.icannacelli.gov.it;True;12,555589900000001;41,909138399999996;SCUOLA SECONDARIA I GRADO;270
RMEE864022;201617;CENTRO;00188;H501;RMIC86400V;I. C. LARGO CASTELSEPRIO;LARGO CASTELSEPRIO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC86400V@istruzione.it;Non Disponibile;LARGO CASTELSEPRIO 9;ROMA;LAZIO;SI;http//www.largocastelseprio.gov.it;True;12,4791948;41,9911346;SCUOLA PRIMARIA;349
RMEE8CX01L;201617;CENTRO;00143;H501;RMIC8CX00E;"""VIA LAURENTINA 710""";A. GRAMSCI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CX00E@istruzione.it;Non Disponibile;VIA LAURENTINA 710;ROMA;LAZIO;SI;www.ic-vialaurentina710-roma.it/;True;12,484128300000002;41,81585949999999;SCUOLA PRIMARIA;301
RMEE83701L;201617;CENTRO;00173;H501;RMIC83700E;"""RAFFAELLO""";HENRI MATISSE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC83700E@istruzione.it;Non Disponibile;VIA GREGORACI 70;ROMA;LAZIO;SI;www.raffaello.roma.it;True;12,6004332;41,8446013;SCUOLA PRIMARIA;313
RMEE8D601B;201617;CENTRO;00184;H501;RMIC8D6009;I.C. VIA DELLE CARINE;VITTORINO DA FELTRE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8D6009@istruzione.it;Non Disponibile;VIA V. DA FELTRE 2;ROMA;LAZIO;SI;https//istitutoviadellecarine.gov.it;True;12,4915176;41,892263899999996;SCUOLA PRIMARIA;133
RMEE84402R;201617;CENTRO;00166;H501;RMIC84400N;VIA BOCCEA 590;PANTAN MONASTERO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC84400N@istruzione.it;Non Disponibile;VIA CASALE PANTANELLE 15;ROMA;LAZIO;SI;WWW.ICVIABOCCEA.IT;True;12,3470116;41,907078600000006;SCUOLA PRIMARIA;144
RMEE8FP01C;201617;CENTRO;00125;H501;RMIC8FP00A;ALESSANDRO MAGNO;VIA EURIPIDE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FP00A@istruzione.it;Non Disponibile;VIA EURIPIDE 15;ROMA;LAZIO;SI;www.alessandromagnoaxa.it;True;12,3714242;41,76871129999999;SCUOLA PRIMARIA;234
RMEE8E102X;201617;CENTRO;00155;H501;RMIC8E100R;VIA ARETUSA;MASSIMO TROISI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8E100R@istruzione.it;Non Disponibile;VIA ARETUSA 5;ROMA;LAZIO;SI;www.icaretusa.gov.it;True;12,6074939;41,9102795;SCUOLA PRIMARIA;300
RMMM81101B;201617;CENTRO;00138;H501;RMIC81100A;CARLO LEVI;C. LEVI -LARGO MONTE SAN GIUSTO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC81100A@istruzione.it;Non Disponibile;LARGO M.S. GIUSTO 16;ROMA;LAZIO;SI;www.iclevi.gov.it;True;12,5117885;41,9828358;SCUOLA SECONDARIA I GRADO;132
RMEE83601R;201617;CENTRO;00126;H501;RMIC83600P;"I.C.""MARCO ULPIO TRAIANO""";"I.C.""MARCO ULPIO TRAIANO""";NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC83600P@istruzione.it;Non Disponibile;VIA DI DRAGONE 451;ROMA;LAZIO;SI;www.ictraiano.gov.it;True;12,3286971;41,788418799999995;SCUOLA PRIMARIA;747
RMEE8EC02G;201617;CENTRO;00162;H501;RMIC8EC00C;I.C. PIAZZA WINCKELMANN;PATRONATO S.GIUSEPPE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EC00C@istruzione.it;Non Disponibile;VIA NOMENTANA 343;ROMA;LAZIO;SI;www.icpiazzawinckelmann.gov.it;True;12,5178722;41,9224705;SCUOLA PRIMARIA;151
RMEE8FW02N;201617;CENTRO;00163;H501;RMIC8FW00E;NELSON MANDELA;PRIMARIA ILDEBRANDO PIZZETTI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FW00E@istruzione.it;Non Disponibile;VIA DELLA PISANA 168;ROMA;LAZIO;SI;www.ICVIATORRIANI.GOV.IT;True;12,4170942;41,8807133;SCUOLA PRIMARIA;219
RMEE8CH01C;201617;CENTRO;00146;H501;RMIC8CH00A;VIA S.PINCHERLE 140;L.TEMPESTA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CH00A@istruzione.it;Non Disponibile;VIA PINCHERLE 140;ROMA;LAZIO;SI;www.scuolasevero.it;True;12,469799900000002;41,85276270000001;SCUOLA PRIMARIA;160
RMEE8E101V;201617;CENTRO;00155;H501;RMIC8E100R;VIA ARETUSA;LORENA D'ALESSANDRO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8E100R@istruzione.it;Non Disponibile;VIA DELLA RUSTICA 281;ROMA;LAZIO;SI;www.icaretusa.gov.it;True;12,611382699999998;41,9143033;SCUOLA PRIMARIA;173
RMEE8BX034;201617;CENTRO;00125;H501;RMIC8BX00R;IC M.CALDERINI-G.TUCCIMEI;PIERO DELLA FRANCESCA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8BX00R@istruzione.it;Non Disponibile;VIA T. SIGNORINI 78/VIA O. AMATO 65;ROMA;LAZIO;SI;www.viabeschi.gov.it;True;12,3578419;41,776081700000006;SCUOLA PRIMARIA;604
RMMM8FJ01C;201617;CENTRO;00144;H501;RMIC8FJ00B;IC FIUME GIALLO;LUPO ALBERTO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FJ00B@istruzione.it;Non Disponibile;LARGO F. BIGNOTTI 10;ROMA;LAZIO;SI;www.icfiumegiallo.gov;True;12,428074800000001;41,800774100000005;SCUOLA SECONDARIA I GRADO;330
RMMM83601Q;201617;CENTRO;00126;H501;RMIC83600P;"I.C.""MARCO ULPIO TRAIANO""";PETROSELLI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC83600P@istruzione.it;Non Disponibile;VIA DI DRAGONE 443;ROMA;LAZIO;SI;www.ictraiano.gov.it;True;12,3286729;41,7873234;SCUOLA SECONDARIA I GRADO;459
RMEE8FW01L;201617;CENTRO;00164;H501;RMIC8FW00E;NELSON MANDELA;PRIMARIA ANGELO CELLI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FW00E@istruzione.it;Non Disponibile;VIA TORRIANI 44;ROMA;LAZIO;SI;www.ICVIATORRIANI.GOV.IT;True;12,4196969;41,8852943;SCUOLA PRIMARIA;272
RMEE8EC01E;201617;CENTRO;00162;H501;RMIC8EC00C;I.C. PIAZZA WINCKELMANN;BRASILE-SEDE DI VIA LANCIANI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EC00C@istruzione.it;Non Disponibile;VIA LANCIANI 45;ROMA;LAZIO;SI;www.icpiazzawinckelmann.gov.it;True;12,523692500000001;41,9213436;SCUOLA PRIMARIA;381
RMMM8BX01T;201617;CENTRO;00125;H501;RMIC8BX00R;IC M.CALDERINI-G.TUCCIMEI;GIUSEPPE TUCCIMEI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8BX00R@istruzione.it;Non Disponibile;VIA C. BESCHI10;ROMA;LAZIO;SI;www.viabeschi.gov.it;True;12,365497099999999;41,7845289;SCUOLA SECONDARIA I GRADO;279
RMEE8F4011;201617;CENTRO;00194;H501;RMIC8F400V;"I.C. ""GOFFREDO PETRASSI""";MALVANO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8F400V@istruzione.it;Non Disponibile;VIA GIACOMO MALVANO 20;ROMA;LAZIO;SI;www.icgoffredopetrassi.gov.it;True;12,464801;41,9404619;SCUOLA PRIMARIA;137
RMEE81101C;201617;CENTRO;00138;H501;RMIC81100A;CARLO LEVI;C. LEVI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC81100A@istruzione.it;Non Disponibile;VIA SERRAPETRONA 121;ROMA;LAZIO;SI;www.iclevi.gov.it;True;12,5200621;41,9779355;SCUOLA PRIMARIA;325
RMEE83001T;201617;CENTRO;00142;H501;RMIC83000Q;GIUSEPPE MONTEZEMOLO;PADRE LAIS;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC83000Q@istruzione.it;Non Disponibile;VIA PADRE LAIS 9;ROMA;LAZIO;SI;www.icmontezemolo.gov.it;True;12,4871868;41,82952969999999;SCUOLA PRIMARIA;466
RMEE8FJ02E;201617;CENTRO;00144;H501;RMIC8FJ00B;IC FIUME GIALLO;GERONIMO STILTON;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FJ00B@istruzione.it;Non Disponibile;LARGO F. BIGNOTTI 11;ROMA;LAZIO;SI;www.icfiumegiallo.gov;True;12,4278978;41,800793799999994;SCUOLA PRIMARIA;322
RMEE8FL015;201617;CENTRO;00122;H501;RMIC8FL003;IC VIA MAR DEI CARAIBI;MAR DEI CARAIBI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FL003@istruzione.it;Non Disponibile;VIA MAR DEI CARAIBI 30;ROMA;LAZIO;SI;www.mardeicaraibi.it;True;12,30219;41,73033;SCUOLA PRIMARIA;709
RMMM8EP01R;201617;CENTRO;00137;H501;RMIC8EP00Q;IC GIOVANNI FALCONE;SMS P.LE HEGEL;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8EP00Q@istruzione.it;Non Disponibile;P.LE HEGEL 6;ROMA;LAZIO;SI;icgiovannifalconeroma.it;True;12,559225099999999;41,9366916;SCUOLA SECONDARIA I GRADO;236
RMEE8CT03B;201617;CENTRO;00169;H501;RMIC8CT007;I.C. VIA RUGANTINO 91;CORRADI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CT007@istruzione.it;Non Disponibile;VIA AQUILA REALE 50;ROMA;LAZIO;SI;www.icrugantino91.gov.it;True;12,5960092;41,8640502;SCUOLA PRIMARIA;386
RMEE83102P;201617;CENTRO;00169;H501;RMIC83100G;IC VIA DELLE ALZAVOLE;LUIGI VOLPICELLI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC83100G@istruzione.it;Non Disponibile;VIA DELLE ALZAVOLE 21;ROMA;LAZIO;SI;http//istitutoalzavole.gov.it;True;12,600183900000001;41,8746235;SCUOLA PRIMARIA;179
RMEE81102D;201617;CENTRO;00138;H501;RMIC81100A;CARLO LEVI;C. LEVI - F. FRATINI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC81100A@istruzione.it;Non Disponibile;VIA CASTEL GIUBILEO41;ROMA;LAZIO;SI;www.iclevi.gov.it;True;12,5063884;41,9873276;SCUOLA PRIMARIA;160
RMEE86701C;201617;CENTRO;00189;H501;RMIC86700A;"STATALE ""PUBLIO VIBIO MARIANO""";TOMBA DI NERONE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC86700A@istruzione.it;Non Disponibile;VIA VIBIO MARIANO 105;ROMA;LAZIO;SI;www.icpubliovibiomariano.it;True;12,448269999999999;41,96826;SCUOLA PRIMARIA;163
RMEE8EN016;201617;CENTRO;00156;H501;RMIC8EN004;I.C. ALBERTO SORDI;CASAL DE' PAZZI - ZONA A/1;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EN004@istruzione.it;Non Disponibile;PIAZZA G. GOLA;ROMA;LAZIO;SI;www.icalbertosordi.gov.it;True;12,5497294;41,9341234;SCUOLA PRIMARIA;335
