CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;orig_lat;orig_long;LOCALIZE;indirizzo_query;arcGIS_response;Long;Lat
9485;0;Via A. Crivellucci, 37/39/41;FANTASIA LEA;8670210585;179;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via A. Crivellucci, 37/39/41, 179, ROMA;Via Amedeo Crivellucci 37, 00179, Roma;12.525048723007673;41.86875306633388
9486;0;Via del Pigneto, 77/A;EREDI DOTT. BRUNO ARMATO;14090001000;176;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.27621135;13.08860765;1;Via del Pigneto, 77/A, 176, ROMA;Via del Pigneto 77, 00176, Roma;12.525735782128203;41.889010033585315
9487;0;Via Acqua Bullicante, 72;SILVESTRINI LUCA;9271600588;177;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8843108;12.5434302;1;Via Acqua Bullicante, 72, 177, ROMA;Via di Acqua Bullicante 72, 00177, Roma;12.543432933268525;41.88379159342405
9488;0;Via del Pigneto, 162/g-Ang.Via M.Sanaudo,1;OLIMPIA SAS DELLA DR.SSA TERESA COFANO;6683710583;176;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via del Pigneto, 162/g-Ang.Via M.Sanaudo,1, 176, ROMA;Via del Pigneto 162G, 00176, Roma;12.536622413959268;41.88602288259566
9489;0;Via Collatina, 112;ABUDI LINDA;8670340580;177;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.90053685;12.5669842;1;Via Collatina, 112, 177, ROMA;Via Collatina 112, 00177, Roma;12.565498395089147;41.89978901610015
9490;0;Via G.A. Sartorio, 34(Ang.P.za Lante 32);MARTINO SNC;11221571000;147;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.8529507677;12.5027930212;1;Via G.A. Sartorio, 34(Ang.P.za Lante 32), 147, ROMA;Via Giulio Aristide Sartorio 34, 00147, Roma;12.503381621011014;41.852463789341584
9491;0;Via Taranto, 111;RAGUSA DR.SSA MARIA ANTONIETTA MACRI' E C. SAS;13071751005;182;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8853753332;12.5108441966;1;Via Taranto, 111, 182, ROMA;Via Taranto 111, 00182, Roma;12.522289112268451;41.88198876602806
9492;0;Via A. Meldola, 112;S. FRANCESCO DI PAOLA DI C. & G. TEBANO SNC;4428251005;143;58091;ROMA;Vigna Murata;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via A. Meldola, 112, 143, ROMA;Via Andrea Meldola 112, 00143, Roma;12.508637002914185;41.82353262392522
9493;0;Via Benedetto Croce, 149/151/153;TRE FONTANE;12971941005;142;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8416893791;12.4839206824;1;Via Benedetto Croce, 149/151/153, 142, ROMA;Via Benedetto Croce 149, 00142, Roma;12.486194843181988;41.84301810574757
9494;0;Via R. R. Garibaldi, 87;GATTI PAOLA;9475850583;145;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via R. R. Garibaldi, 87, 145, ROMA;Via Rosa Raimondi Garibaldi 87, 00145, Roma;12.490376427145232;41.85720383458366
9495;0;Via Prenestina, 206;SPATARO MARIA;9541810587;176;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Prenestina, 206, 176, ROMA;Via Prenestina 206, 00176, Roma;12.535698525535222;41.89227551457097
9496;0;Via L'Aquila, 13;PALOMBO GIOVANNI;4556751008;176;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8908035275;12.5261696862;1;Via L'Aquila, 13, 176, ROMA;Via L'Aquila 13, 00176, Roma;12.5238222038491;41.890021260343886
9497;0;Via Furio Camillo, 10;FRISONI UMBERTO & C. SNC;4534321007;181;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2015;-;Ordinaria;1;41.6552360084;12.4896065043;1;Via Furio Camillo, 10, 181, ROMA;Viale Furio Camillo 10, 00181, Roma;12.523403577298179;41.874870803220034
9498;0;Via Mario Menghini, 13;GALLOT - GALLAZZI PAOLA & C. SNC;4541741007;179;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8688719131;12.5276509998;1;Via Mario Menghini, 13, 179, ROMA;Via Mario Menghini 13, 00179, Roma;12.528394407438412;41.8694802536788
9499;0;Via Camillo Sabatini, 140;TORRINO-SCARAMELLA M.CATERINA & C. SAS;4450551009;144;58091;ROMA;Torrino;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8169028;12.4385191;1;Via Camillo Sabatini, 140, 144, ROMA;Viale Camillo Sabatini 140, 00144, Roma;12.439334332538474;41.817687025346984
9500;0;Via Guglielmo degli Ubertini, 3;D'ERAMO MARCO NICOLO';7598671001;176;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.8870342129;12.5403642532;1;Via Guglielmo degli Ubertini, 3, 176, ROMA;Via Guglielmo degli Ubertini 3, 00176, Roma;12.539703721778004;41.88809337929931
9501;0;Via Morozzo della Rocca, 34;LA DONNA ANGELA;9671210582;159;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.8983372;12.5340019;1;Via Morozzo della Rocca, 34, 159, ROMA;Via Morozzo della Rocca 34, 00159, Roma;12.53399724271452;41.89845420843673
9502;0;Via Veturia, 57;Fogliani Dei Dr.i Giancarlo E Ambrogio Fogliani Snc;4571771007;181;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2018;-;Ordinaria;1;41.9779555898;12.0511625395;1;Via Veturia, 57, 181, ROMA;Via Veturia 57, 00181, Roma;12.523168964885498;41.877446782964924
9503;0;Via Stefano Gradi, 126/128;AZZELLINO COSIMA;9647710582;143;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2017;-;Ordinaria;1;41.8238004176;12.5022288288;1;Via Stefano Gradi, 126/128, 143, ROMA;Viale Stefano Gradi 126, 00143, Roma;12.50368826588381;41.82340925367879
9504;0;Via Carmelo Maestrini, 100;BRUGNOLI ALESSIO;6730681001;128;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.7940624;12.4485824;1;Via Carmelo Maestrini, 100, 128, ROMA;Via Carmelo Maestrini 100, 00128, Roma;12.448280409660097;41.794140310577625
9505;0;Largo Irpinia, 40;CONTI MARINA;9732140588;177;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.89293755;12.5509717;1;Largo Irpinia, 40, 177, ROMA;Largo Irpinia 40, 00177, Roma;12.5503808155693;41.89280464946042
9506;0;Via Tommaso da Celano, 27/c;GAONI RAFFAELLA;12661241005;179;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Tommaso da Celano, 27/c, 179, ROMA;Via Tommaso da Celano 27C, 00179, Roma;12.515469344018697;41.87102528864909
9507;0;Via Macinghi Strozzi, 7;MATTERA ADELE;9779000588;145;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Macinghi Strozzi, 7, 145, ROMA;Via Alessandra Macinghi Strozzi 7, 00145, Roma;12.491267448425788;41.85977425856223
9508;0;Via della Villa di Lucina, 51 A-B-C;COSTANTINO DELLA DR.SSA SANDRA ARRIGHI;9159841007;145;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2007;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via della Villa di Lucina, 51 A-B-C, 145, ROMA;Via della Villa di Lucina 51A, 00145, Roma;12.484565869409703;41.856754306134235
9509;0;Via Tuscolana, 490;VERDIGLIONE ENRICO;9930290581;181;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2016;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Tuscolana, 490, 181, ROMA;Via Tuscolana 490, 00179, Roma;12.535414281983982;41.87063514570952
9510;0;Viale Partenope, 96;ANNETTA MARIA GIUSEPPINA;9884340580;177;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.88952575;12.55139375;1;Viale Partenope, 96, 177, ROMA;Viale Partenope 96, 00177, Roma;12.551042918258457;41.89063211878931
9512;0;Via V. Cerulli, 16/20;CATTI CARMELA TIZIANA;9860720581;143;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.8243374;12.4910691;1;Via V. Cerulli, 16/20, 143, ROMA;Via Vincenzo Cerulli 16, 00143, Roma;12.491067876767294;41.82426280766344
9513;0;Via La Spezia, 96/98;ANGELONI GIOVANNA;9016731003;182;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2007;-;Ordinaria;1;41.9482609;12.08468105;1;Via La Spezia, 96/98, 182, ROMA;Via La Spezia 96, 00182, Roma;12.520010661117194;41.88702472217098
9514;0;Via Ciro da Urbino, 37;S. GIUSEPPE DR.SSA ANNA RASULO;10006140585;176;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8781354463;12.5403621827;1;Via Ciro da Urbino, 37, 176, ROMA;Via Ciro da Urbino 37, 00176, Roma;12.54031563044609;41.87816262392522
9515;0;Via Etruria, 13/B;LOPRIORE SNC;5006371008;183;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/06/2015;-;Ordinaria;1;41.8787687;12.51382275;1;Via Etruria, 13/B, 183, ROMA;Via Etruria 13, 00183, Roma;12.508275473015344;41.88004568465645
9516;0;Via Dino Penazzato, 83/E 83/F;VALLATI AUGUSTO E ALESSANDRO SNC;4937731000;177;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Dino Penazzato, 83/E 83/F, 177, ROMA;Via Dino Penazzato 83E, 00177, Roma;12.56465682209015;41.89756545045876
9517;0;Viale Venezia Giulia, 113;TERME GIORDIANI;10081380585;177;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2008;-;Ordinaria;1;41.9546771977;12.7692570532;1;Viale Venezia Giulia, 113, 177, ROMA;Viale della Venezia Giulia 113, 00177, Roma;12.557113428530219;41.89649932168613
9518;0;Circonvallazione Ostiense, 289;FARMACIA GARBATELLA SNC DEL DOTT. GIUSEPPE CENTRO;5140631002;154;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/06/2017;-;Ordinaria;1;41.8668752;12.4906044;1;Circonvallazione Ostiense, 289, 154, ROMA;Circonvallazione Ostiense 289, 00154, Roma;12.492629360811348;41.867362529286126
9519;0;Via Eurialo, 35;ZELLI GIULIO;10406120583;181;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.6561763658;12.4882452751;1;Via Eurialo, 35, 181, ROMA;Via Eurialo 35, 00181, Roma;12.526476129061104;41.87327654593457
9520;0;Via Appia Nuova, 213;DE LONGIS FRANCESCO;10199850586;183;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.7970443;12.5873621;1;Via Appia Nuova, 213, 183, ROMA;Via Appia Nuova 213, 00182, Roma;12.516918291015013;41.87968468220902
9521;0;Via Abigaile Zanetta, 130;SANTA MARIA DELLA DR.SSA VALENTINA TATA SNC;12870981003;143;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Abigaile Zanetta, 130, 143, ROMA;Via Abigaille Zanetta 130, 00143, Roma;12.506034115486653;41.81520752939932
9522;0;Via del Pianeta Giove, 68;PERLINI MARINA SAS;12134011001;144;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via del Pianeta Giove, 68, 144, ROMA;Via del Pianeta Giove 68, 00144, Roma;12.445227465866441;41.816862649460425
9523;0;Via Davide Carazzi, 31;DIVINO AMORE SNC;9823070587;134;58091;ROMA;Divino Amore;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.7649277;12.5581436;1;Via Davide Carazzi, 31, 134, ROMA;Via Davide Carazzi 31, 00134, Roma;12.557677552455432;41.764891485140595
9524;0;Via Ostiense, 53;CICERONE PIETRO;13945781006;154;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8170262;12.4328827;1;Via Ostiense, 53, 154, ROMA;Via Ostiense 53, 00154, Roma;12.480613983899849;41.87391613266777
9525;0;Piazzale Cina, 60;MINERVAE A. E PINO F. SNC;5383951000;144;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8076416083;12.4315643904;1;Piazzale Cina, 60, 144, ROMA;Piazzale Cina 60, 00144, Roma;12.431426275463114;41.807695169859784
9526;0;Viale dell'Esercito, 62/f;VAVALA' SNC;13019041006;143;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8047523422;12.4991820277;1;Viale dell'Esercito, 62/f, 143, ROMA;Viale dell'Esercito 62F, 00143, Roma;12.487331499163286;41.81271457201804
9527;0;Via Casilina, 474 a/b;ALESSANDRINA SNC DI GIACOBBI DONATELLA E CIFALDI PLACIDO;8984341001;177;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2007;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Casilina, 474 a/b, 177, ROMA;Via Casilina 474A, 00177, Roma;12.545267914651767;41.878742888424036
9528;0;Via Nocera Umbra, 184/186;LA MARTIRE SNC;5380511005;181;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8768764497;12.5262781068;1;Via Nocera Umbra, 184/186, 181, ROMA;Via Nocera Umbra 184, 00181, Roma;12.53101639869584;41.87934171801603
9529;0;Via Britannia, 2/4/6;ETRURIA DEL DOTT. REDINI MICHELE;8443161008;183;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8797520872;12.5082139674;1;Via Britannia, 2/4/6, 183, ROMA;Via Britannia 2, 00183, Roma;12.508150181228071;41.879931736886135
9530;0;Via Fiume Bianco, 46;FIUME BIANCO SNC;5445961005;144;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.81630925;12.43842125;1;Via Fiume Bianco, 46, 144, ROMA;Via Fiume Bianco 46, 00144, Roma;12.440282169088373;41.81525540208688
9531;0;Piazza Montecastrilli, 13;MARSALA FRANCESCO & C. SAS;10476710586;181;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.87714285;12.53257925;1;Piazza Montecastrilli, 13, 181, ROMA;Piazza Montecastrilli 13, 00181, Roma;12.532585986958274;41.8774020663339
9532;0;Via A. Baccarini, 22/c;BARTALOTTA FRANCESCO;10596260587;179;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via A. Baccarini, 22/c, 179, ROMA;Via Alfredo Baccarini 22, 00179, Roma;12.517003718016035;41.87416189869583
9533;0;Via Luigi Caffaro, 9;ANGELINI ROBERTO SAS DI ROBERTO ANGELINI & C.;1257804100;154;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Luigi Caffaro, 9, 154, ROMA;Via Caffaro 9, 00154, Roma;12.485870560361276;41.864817300305845
9534;0;Via Castelforte, 29;MEDIATI DR.SSA MARIA GRAZIA;13400561000;171;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8913197439;12.5566412629;1;Via Castelforte, 29, 171, ROMA;Via Castelforte 29, 00171, Roma;12.556635087425722;41.891364219545224
9535;0;Via Simone Martini, 34/36;PONTECORVI ANGELO;4489381006;143;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.8267359669;12.4881772451;1;Via Simone Martini, 34/36, 143, ROMA;Via Simone Martini 34, 00142, Roma;12.488189757833755;41.82949607216227
9536;0;Via Cesare Pavese, 96/C;PAVESE DELLA DR.SSA LO PINTO RITA E C. SNC;9733820584;144;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Cesare Pavese, 96/C, 144, ROMA;Viale Cesare Pavese 96, 00144, Roma;12.477351405216698;41.81708089148247
9537;0;Viale dell'Aereonautica, 37;CORSETTI PIO;10852950582;144;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9015141;12.4607737;1;Viale dell'Aereonautica, 37, 144, ROMA;Viale dell'Aeronautica 37, 00144, Roma;12.477880288649088;41.8261015217843
9538;0;Circonvallazione Ostiense, 218;PERUZZI PAOLA;10826510587;154;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Circonvallazione Ostiense, 218, 154, ROMA;Circonvallazione Ostiense 218, 00154, Roma;12.488548080904849;41.8668544962491
9539;0;Via Rocca Priora, 60;COLLI ALBANI;10887190584;179;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.483718002;12.6793685955;1;Via Rocca Priora, 60, 179, ROMA;Via Roccapriora 60, 00179, Roma;12.530765420480158;41.86949286816894
9540;0;Viale Citta' d'Europa, 700;CITTA' D'EUROPA;9281581000;144;58091;ROMA;Torrino Nord;58;RM;ROMA;120;LAZIO;01/10/2007;-;Ordinaria;1;41.8249849198;12.4542243496;1;Viale Citta' d'Europa, 700, 144, ROMA;Viale Città d'Europa 700, 00144, Roma;12.453135286427399;41.821122499307506
9541;0;Via G. Trevis, 60/68;CRISTOFORO COLOMBO DOTT. OSVALDO MOLTEDO;5983131003;147;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via G. Trevis, 60/68, 147, ROMA;Via Giacomo Trevis 60, 00147, Roma;12.498651392319186;41.86458083819031
9542;0;Largo Pannonia, 4/5/6/7;PORTA METRONIA SNC DI SCANZANO DR.SSA ROSA & C.;12101221005;183;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8797367648;12.5016857586;1;Largo Pannonia, 4/5/6/7, 183, ROMA;Largo Pannonia 4, 00183, Roma;12.501614472387324;41.87982866111718
9543;0;Via Ostiense, 85-85/A;OSTIENSE SNC DI ANGELI MASSIMO E OLIVIERI ANTONIO;6023681007;154;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Ostiense, 85-85/A, 154, ROMA;Via Ostiense 85, 00154, Roma;12.479232169715527;41.86775197085811
9544;0;Piazza Ronchi, 2;RONCHI SNC;5879471000;177;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8772399788;12.5543360657;1;Piazza Ronchi, 2, 177, ROMA;Piazza Ronchi 2, 00177, Roma;12.54938417832622;41.89483225261018
9545;0;Viale Eroi di Cefalonia, 109;SPINACETO SAS DELLA D.SSA MARIA RITA VIGLIOTTA & C.;5990111006;128;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/12/2016;-;Ordinaria;1;41.9236809188;12.5711488039;1;Viale Eroi di Cefalonia, 109, 128, ROMA;Viale degli Eroi di Cefalonia 109, 00128, Roma;12.438767426164297;41.78085497002139
9547;0;Via Augusto Dulceri, 19;DI SALVIA DEL DR. DI SALVIA MICHELE E .C SAS;11172931005;176;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2011;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Augusto Dulceri, 19, 176, ROMA;Via Augusto Dulceri 19, 00176, Roma;12.534646955594662;41.88489686594723
9548;0;Via Tommaso da Celano, 122;ROSA  BARBARA;11151231005;179;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2011;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Tommaso da Celano, 122, 179, ROMA;Via Tommaso da Celano 122, 00179, Roma;12.514367870390645;41.872991175688156
9549;0;Via Adolfo Omodeo, 66/68;FONSI SILVIA;7752791009;179;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Adolfo Omodeo, 66/68, 179, ROMA;Via Adolfo Omodeo 66, 00179, Roma;12.520688778377297;41.870466733279464
9550;0;Piazza S. M. Ausiliatrice, 39-40;GIANCOTTI ENRICO ALFONSO;6406231008;181;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.873228;12.528551;1;Piazza S. M. Ausiliatrice, 39-40, 181, ROMA;Piazza di Santa Maria Ausiliatrice 39, 00181, Roma;12.529879376623047;41.87371771357263
9551;0;Via Casilina, 439/B;CASILINA DOTT. NICOLA MAURO;6526961005;176;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Casilina, 439/B, 176, ROMA;Via Casilina 439, 00176, Roma;12.54154161127546;41.88060961854451
9552;0;Via dell'Acqua Bullicante, 202;SALTARELLI ARMANDO SAS;13131551007;177;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2016;-;Ordinaria;1;41.8902846966;12.5420583815;1;Via dell'Acqua Bullicante, 202, 177, ROMA;Via di Acqua Bullicante 202, 00177, Roma;12.542955697049116;41.88736945586365
9553;0;Piazza C. Cantu', 2;CANTU' DOTT. BORYSOWICZ STEFANO;6666191009;181;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazza C. Cantu', 2, 181, ROMA;Via Cesare Cantù 2, 00053, Civitavecchia, Roma;11.807653719545229;42.10265468443072
9554;0;Piazza Epiro, 7;PORRECA MARCO GIULIANO;6480661005;183;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8787623412;12.504302297;1;Piazza Epiro, 7, 183, ROMA;Piazza Epiro 7, 00183, Roma;12.504398589647423;41.878325378296495
9555;0;Via Renzo Da Ceri, 66;Farmacia Bastelica S.r.l.;14509621000;176;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2018;-;Ordinaria;1;41.9015141;12.4607737;1;Via Renzo Da Ceri, 66, 176, ROMA;Via Renzo da Ceri 66, 00176, Roma;12.538612090195688;41.89052632944774
9556;0;Piazza Cesare Baronio, 4/A;MEMEO DOTT. NICCOLO' DI GRAVINA;6804991005;179;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8731802201;12.520835365;1;Piazza Cesare Baronio, 4/A, 179, ROMA;Piazza Cesare Baronio 4, 00179, Roma;12.520629260112718;41.8729486795835
9557;0;Via Accademia del Cimento, 16;DEL CIMENTO DOTT. ANGELO IZZO;7072701001;147;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.851854;12.495702;1;Via Accademia del Cimento, 16, 147, ROMA;Via dell'Accademia del Cimento 16, 00147, Roma;12.49656666180968;41.85406431196262
9558;0;Via Sabaudia, 71;SABAUDIA DEL DR. MARCO MORI;2151230444;171;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.89439415;12.55762575;1;Via Sabaudia, 71, 171, ROMA;Via Sabaudia 71, 00171, Roma;12.558216865947253;41.89234374271453
9559;0;Via della Marranella, 41;ELMO VITTORIA;7153361006;176;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via della Marranella, 41, 176, ROMA;Via della Marranella 41, 00176, Roma;12.542356917017703;41.881913999999995
9560;0;Piazza Roselle, 1;BASTA FRANCESCO VITTORIO DI BASTA FRANCESCO VITTORIO & C S.A.S.;13116051007;179;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazza Roselle, 1, 179, ROMA;Piazza Roselle 1, 00179, Roma;12.510521638496156;41.873788592561596
9562;0;via delle Vigne, 163;DI LEONE GIAMBATTISTA;760910588;148;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.845965728;12.4203542093;1;via delle Vigne, 163, 148, ROMA;Via delle Vigne 163, 00148, Roma;12.420851587320781;41.83345951871963
9563;0;Via del Trullo, 294-296;TORELLI DEL DR. GUIDO TORELLI E C. SAS;9600211008;148;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2010;-;Ordinaria;1;41.8511054567;12.4348537639;1;Via del Trullo, 294-296, 148, ROMA;Via del Trullo 294, 00148, Roma;12.436374872179666;41.844013208436735
9564;0;Via Capo Passero, 26/32;FARMACIA DI CARLO S.A.S.;12995861007;122;58091;ROMA;OSTIA LIDO;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Capo Passero, 26/32, 122, ROMA;Via Capo Passero 26, 00122, Roma;12.290800882595681;41.734535050233724
9565;0;Via della Consolata, 7/9;DEGLI ESTENSI SAS;11491541006;164;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8769775423;12.4212904638;1;Via della Consolata, 7/9, 164, ROMA;Via della Consolata 7, 00164, Roma;12.425432861397086;41.87680696778744
9566;0;Via G. Ricci Curbastro, 3;SPINELLI MAURIZIO & C. SNC;10707381009;149;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via G. Ricci Curbastro, 3, 149, ROMA;Via Gregorio Ricci Curbastro 3, 00149, Roma;12.463936686219744;41.86998734525945
9567;0;Via Avicenna, 8/10;ARRIGHI DEL DR. LUIGI NAVA;7526681007;146;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.865265113;12.4715430819;1;Via Avicenna, 8/10, 146, ROMA;Via Avicenna 8, 00146, Roma;12.471713020947607;41.86422916763806
9569;0;Via A. G. Barrili, 7;MILANI FAGIOLO BRUNO;712270586;152;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via A. G. Barrili, 7, 152, ROMA;Via Anton Giulio Barrili 7, 00152, Roma;12.46041019954994;41.87645220483006
